messages_de,label
"['a3f19f90edf0a0893c7847d08016abe3: Können Sie mir das per E-Mail schicken? Ich bin gerade mitten im Namensraum', '69b0d3dfe919a6b860a9fac82de52a7e, ok', 'Danke', 'Uhrzeit', '69b0d3dfe919a6b860a9fac82de52a7e: Kennen Sie jemanden, der Sachen über css Font Dinge weiß?', 'Spezielle Dinge', 'ausführlich?', 'gut, zum Beispiel, Opentype nicht wirklich definiert Schriftgewichte sehr gut abgesehen von geben 100-900 Namen', 'gibt es eine Reihe von Schriftarten mit Gewichten von sagen 950 oder 1000', '(nicht viele mit 1000, aber einige. ziemlich viele 950s)', '(und ich habe andere x50 gesehen)', 'nur versuchen zu verstehen, was das Beste zu tun ist / wenn die Spezifikation sollte ändern', 'wie, wenn ich eine 900 und eine 1000 habe, sollte ich wahrscheinlich die 1000 ignorieren (oder verwenden/unterstützen?) aber wenn ich keine 900 habe, sollte ich wahrscheinlich die 950/1000 runter', 'Wenn ich 100, 150, 200, 250, 300,... 950 habe, sollte ich sie alle unterstützen?', 'Kanal was wg', ""ist 'WHATWG (HTML5) -- <url> -- Logs: <url> -- Bitte lassen Sie Ihr Sinn für Logik an der Tür, danke!'"", 'von gsnedders auf Tue Dez 18 21:41:19', 'imho, mehr als das zu unterstützen ist machbar', 'wie die Spezifikation sagt: ""Wenn die Schriftfamilie bereits eine numerische Skala mit neun Werten verwendet (wie z.B. OpenType), sollten die Schriftgewichte direkt kartiert werden.""', 'ja, wenn Sie mehr als 2 Gewicht über fett (700) dann die Spezifikation sagt nur, einige fallen', 'außer dass OpenType nicht nur 9 Schritte spezifiziert', 'gut, 9 Gewicht ist wahrscheinlich genug für jetzt - die meisten Seiten kümmern sich nicht mit mehr als 2 Ebenen sowieso', 'ja', '1000 ist ziemlich selten', 'Wenn es wirklich Fonts, die mehr Gewichte haben, würde ich Keywords erfinden -moz-1000, -moz-1100, etc', 'denke ich habe 2 Schriftarten mit ihm gesehen?', '950 ist ziemlich gängig thouhg', 'so würde ich sagen, Karte der kühnsten eine auf 900', 'Karte der Hauptbold ein bis 700', 'und wenn es irgendwelche zwischen denen zu, Karte der mittleren von denen zu 800', 'In welche Richtung würdest du x50s aufmappen, wenn du keine genaue Nummer dafür hast?', 'wie, sagen Sie haben 100, 250, 400', 'vielleicht mapst du beide 200 und 300 dazu', 'Wenn Sie 100, 200, 350, 400, ich denke, Sie könnten rund 350 unten', 'und wenn Sie 100, 200, 300, 350, 400 haben, überspringen Sie 350?', 'Karte des Hauptmittelgewichts auf 400', 'Karte der hellsten eine zu 100', 'Ich sage, wenn ich 5 Opentype Schriften der gleichen Familie, die alle 5 dieser Gewichte haben', 'oder 3 oder 4 von ihnen', 'dann einfach eins fallen lassen', 'was soll ich mit x50 Gewichten tun?', 'was ich vorschlug?', 'so kartieren Sie das Hauptmittelgewicht auf 400, das leichteste auf 100, und für 200 und 300 wählen Sie nur einige, die gleiche Entfernung von leichtesten auf mittlere', 'so dass, wenn Sie nur eine zusätzliche haben, nur fallen Sie eine von ihnen, spielt keine Rolle, welche', 'Ich würde die Opentype-Zahlen nicht direkt auf die 100-900 Zahlen, wie die Spezifikation sagt, wenn Sie irgendwelche x50 Gewichte', 'Nun, es gibt kein anderes Konzept von ""Hauptmittelgewicht"" Gesicht', 'Sie haben entweder 400 oder Sie haben nicht', 'viele mutige Gesichter, wenn Sie sie als Familie behandeln, haben nur ein 700 Gewicht', 'Ich sortiere sie einfach pro Gewicht, Stift 100, 400 (das ""regelmäßige"" Gewicht), 700 (""bold""), und 900, und füllen die anderen in einer linearen Weise, so dass sie gleichmäßig verteilt sind', 'k', 'gut, wenn Sie weniger Gewichte haben, definiert die Spezifikation, wie Sie Dinge in füllen', 'Recht', 'weniger ist nicht das Problem so viel', 'k']",0
"['ok, eine weitere SQL Spezifikation Frage..', 'die Spezifikation erwähnt nicht, was ich über mehrere Transaktionen tun sollte:', 'in welchem Sinne?', 'db.transaction(function() {... }); // 1', 'db.transaction(function() {... }); //2', 'sind diese in der Warteliste? ist 2 blockiert, bis 1 fertig ist', 'da beide tx Callbacks asynchron ausgeführt werden, was ist das erwartete Verhalten', 'die Verriegelung ist nicht im Detail angegeben, aber sie müssen den Verriegelungsanforderungen folgen', 'wenn beide nur Lesungen tun, können sie wahrscheinlich parallel ausführen', 'wenn sie schreiben, dann werden sie serialisiert', 'sorry, musste ff neu starten', 'so, in SQLite-Sprach, Sie sagen, dass Transaktion BEGIN DEFERRED ist, nicht BEGIN IMMEDIATE', 'weil BEGIN IMMEDIATE nicht zulassen wird, dass ein weiteres BEGIN IMMEDIATE geschehen, bis es verpflichtet ist', 'Nun, ich weiß nicht, die Spezifikation ist unklar auf diesem', 'wir haben diskutiert, was es sein sollte', 'e9fe2a8ed6a64844a5c024b6f688d024: Sie suchen, um die Spezifikation umzusetzen?', 'Ich denke, ich gehe einfach mit BEGIN IMMEDIATE für jetzt und sortiere es später', 'ja, ich habe es schon ziemlich funktioniert', 'kühle', 'native Implementierung für Gecko?', 'Betrug w/Gears :)']",0
"['Hallo', 'hey was ist da?', 'vernachlässigt', 'du?', 'dieselbe lol', 'wie war der Tag?', 'es war ok', 'nicht viel getan', 'wie war dein?', 'es war ok', 'machen Sie etwas Spaß?', 'ging in den Geocery Store', 'Spaß Spaß lol', 'lol ja', 'was hast du noch getan?', 'gekochte Chili لول', 'klingt gut', 'ja, es ist ziemlich gut lol', 'mit Käse oben', 'ja ja!! lol', 'du musst morgen arbeiten?', 'Nope', 'das ist cool', 'ich habe keine Schule', 'ja kühle', 'was machst du im Morgen?', 'nichts, von dem ich weiß', 'oh ok', 'vielleicht chatten lol', 'lol cool', 'was machst du?', 'umm habe eine Arzt-App. bei 10 45', 'k', 'tut mir leid über die Art und Weise, wie ich gestern Abend gesprochen habe es war der Alkohol sprechen', 'das ist ok', ':D', 'k u sicher?', 'ja', 'ok', ':D', ':-*', ';)', 'was trägst du? lol', 'lol', 'ein Nachthemd', 'ohhh etwas diffrent lol', 'ja lol', ':D', 'was trägst du lol', 'Sweatpants und Tshirt', 'kühle', 'lol ja', 'warm', 'ja sind Sie?', 'Nein', 'lol', 'ahhh armes Baby! ich kann helfen', 'kannst du?', 'wie?', 'lol guesslol', ':D', 'was machst du jetzt?', 'mit u sprechend', 'lol', ':D', 'was machst du?', 'einige Bot im mir', 'lol', ':-*', ':-*', '>:D<', '>:D<', 'du willst mich halten? lol', 'lol sicher', 'ich will dich halten', ':D', '>:)', ':x', ':-O:D', ':x', 'lol', 'hast du eingeschlafen?', 'Nein, hast du?', 'lol', 'fast lol', '>:D<', '>:D<:-*', ':-:-:-*']",1
"['hey', 'hey', 'wo bist du her?', 'New York Hbu', 'Berlin', 'wie alt bist du?', '15 u?', 'gleich', 'schön r u ein Mädchen oder ein Junge', 'ein Mädchen', 'du?', 'Junge', 'wohnen Sie in der Stadt?', 'ja es ist ziemlich süß', 'kühle', 'ja was ist da?', 'hm nicht sehr viel', 'gleich im Laufen um mein Haus nackt', 'oh wirklich?', 'über Blackberry chatten?', 'nein, nur herumlaufen und dann wieder kommen', 'zu meinem Computer', 'ich sehe', 'ja da niemand zu Hause ist ziemlich Spaß', 'Wie spät ist es?', '16:19 Uhr Wie spät ist es in Berlin', '10:19', 'Sie sollten die Fenster schließen', 'ich kümmere mich wirklich nicht, sie zu schließen', 'was, wenn einige Vergewaltiger in deiner Nähe wohnen?', 'und sie klettern durch das Fenster', 'schlagen sie aus mit meinem 9 Zoll', 'Aha', 'sie würden es sogar genießen', 'nicht, wenn ich hart war', 'wenn Sie schmutzige Gespräche oder etwas wollen dann bitte trennen', 'hahaha ich scherze relax ich mag nur reden über meinen Schwanz', 'ja', 'normalerweise führt das zu bestimmten Dingen', 'wie zum Beispiel was', 'Sie sehen', 'ich verstehe noch nicht', 'spielt keine Rolle', 'es ist nicht so wichtig', 'okay den', '^^', 'soooo', 'du hast ein Gesichtsbuch', 'ja', 'was ist Ihr Name', 'eigentlich gebe ich mein Facebook nicht an Fremde', 'tut mir leid', 'es ist alles gut', 'gut, du scheinst ein bisschen zu scharf im gunna Disconnect', 'haha', 'wie cool']",0
"['Glückliches neues Jahr', 'kann mir jemand mit dem scp-Befehl helfen?', 'Ich bekomme den Fehler ""scp: ambiguous target""', 'scp -t root@192.168.1.101:/opt/loco-nanostation/openwrt-atheros-* root@192.168.1.100:/tmp', 'Jungs, etwas witzige Frage: Ist Tabcandy mit Leinwand oder Standard html Elemente gebaut?', 'c6cc8094c2dc07b700ffcc36d64e2138: beide ;)', 'es verwendet eine Leinwand für die Thumbnails', 'alle Logik der Größenveränderung, ziehen, etc, ist in html?', 'ja', 'js/css/html', 'bludy hell', 'es ist eine Webseite im Grunde', 'Bogen', 'Wo in der Souce ist das? Ich schaute, aber fand nicht, dass bestimmtes Stück, prolly, weil ich auf der Suche nach Leinwand Sachen', 'ich brauche so etwas zeichnen unsere Armaturenbretter', 'wenn ich Canvas vermeiden kann, desto besser!', 'Browser/Komponenten/Tabview/', 'drag.js und ui.js?', 'nicht sicher, was Sie genau benötigen, aber Sie können viel ohne Verwendung einer Leinwand bauen (css Übergänge, Animationen, Transformationen usw.)', 'cool. das werde ich dann tun!', 'Ich kann ohne mehr Sachen zu lernen gehen ;)', ':)', 'der Inspektor selbst ist auch Standard html, richtig?', 'meist. es ist eine Mischung aus xul + html', 'aber xul ist nicht so anders', 'ok - danke!', '90567b1e4960f50f5e604261cdc5a080: hum - Du hast mit tabcandy gearbeitet - weißt du, ob es eine ""standalone"" Webseite gibt, die ich als Ausgangspunkt verwenden könnte?', 'autonom? ein Ausgangspunkt für was?', 'etwas wie tabcandy.html, das außerhalb des Chroms funktionierte', '(Ist das sinnvoll?)', 'um, was wollen Sie es genau?', 'um zu prüfen, wie es gebaut ist?', 'Ich möchte mit tabcandy beginnen, schauen Sie sich an, wie es funktioniert, verwenden Sie die Klassen, die ich für mein Projekt benötigen und beginnen, es zu modifizieren, um zu verstehen, wie es funktioniert', 'oh ok, hm. tabcandy ist ziemlich an den äußeren Browser gebunden, um es zu arbeiten allein erfordert einige Arbeit', 'Sie könnten sich die Tabview-Quelle anschauen, um zu sehen, wie es gemacht wird und von Grund auf zu starten :)', 'das klingt l;ike ein Plan', 'Danke']",0
"['3f21e54c5c5ffd50fe3680acc025bb1d: Ping', 'cd3e478e1fb92aef95961d138529f52c: pong', '3f21e54c5c5ffd50fe3680acc025bb1d: Ich habe dir E-Mail geschickt', '3f21e54c5c5ffd50fe3680acc025bb1d: Ich mag die meisten der neuen logischen Eigenschaft Sachen, aber ich hasse die Begriffe ""Maß"" und ""Länge""', 'würde lieber auf logische Breite und logische Höhe zurückgehen', 'Heh', 'Ich würde die Länge bevorzugen, aber ich kann nicht mit einer Alternative zu messen', 'Line-direction-length, Block-direction-length', 'das macht es nicht weniger akward', 'sowieso der Grund, warum ich mag logc ical Breite und logische Höhe', 'unbequem', 'ist, dass der Code im Webkit sehr lesbar bleibt', 'wie Sie immer noch an Layout-Code starren können und sehen, dass es über die logische linke Zeile spricht', 'oder die logische Oberseite + logische Höhe usw.', 'so dass jemand, der es einfach liest, es ausfiltern kann und nur horizontale Linien denken', 'sowieso nur mit meinem Feedback. wie die anderen Sachen.', 'ich denke, logische Breite / Höhe sind zwar gute Begriffe und sollten sie einfach behalten', 'vor allem wenn wir das logische Schlüsselwort für Kurzhand', 'k', 'Ich habe sie hauptsächlich eingefügt, um die Reaktion zu sehen :)', 'hm, davon sprechend, muss ich diesen ganzen Abschnitt ausschneiden, damit ich FPWD beantragen kann', 's/ion//', 'Es gibt wirklich zwei Aspekte in diesen Begriffen', '(es ist Schlafzeit hier)', 'gibt es die CSS-Eigenschaften', 'aber dann gibt es den Begriff, den Sie überall in Ihrem Code verwenden', 'ich denke, die beiden könnten anders sein', 'aber ich mag, dass sie übereinstimmten (Logicalwidth-Eigenschaft, Logicalwidth-Begriff etc)', 'ok ich werde dich nicht stören', 'Nacht :)', 'hm, nicht sehen Sie Ihre E-Mail', 'ich habe es gerade zu dir geschickt', 'nicht zu dem ist', 'ja, das ist wo ich schaue...', 'Sie könnten sie in beide Richtungen übereinstimmen', 'Es ist nur ein Problem, dass die einzige Alternative zu Breite Breite ist, die niemand richtig schreiben kann', 'erinnert sich, die andere E-Mail-Adresse zu überprüfen', 'lol', 'Ich denke nur, logische Breite/Höhe sind feine Begriffe', '3f21e54c5c5ffd50fe3680acc025bb1d: Ich habe einen Beitrag über die Basisfrage geschickt', 'mit Details über wjhat WinIE tut', 'von dem, was ich bei TPAC hörte, was WinIE nicht unbedingt eine gute Idee ist', 'aber ich erinnere mich nicht an die Details', 'Alles, was ich weiß, ist, dass ich ein paar Tage damit verbringen muss, diesen Abschnitt aufzuschreiben', 'Ich habe eine verblüffende Vorstellung davon, wie es funktionieren soll, indem ich mit einigen der Adobe Jungs bei TPAC gesprochen habe', 'so werde ich das herausarbeiten und sehen, ob das, was ich verstanden habe, alle zusammen passt', 'aber im Grunde, mein Ansatz ist nicht berühren die Vertikale-Ausrichtung Eigenschaft Standard', 'und definieren das Basisverhalten für das vertikale Verhalten', 'für Textinhalte', 'aber koji sagte etwas über...', 'oh stören', 'Ich glaube nicht, dass ich jetzt etwas intelligentes sagen kann.', ':)', 'lol', 'ich würde vorschlagen, einfach das Richtige zu tun, wenn Sie ideographen begegnen', 'auf einer Linie', 'das ist der Plan', '""tun Sie einfach das Richtige""', '3f21e54c5c5ffd50fe3680acc025bb1d: denken Sie, Bildliste Kugeln sollten mit thel ine rotieren', 'es ist eine Angelegenheit, die richtige Sache herauszufinden und daraus eine kohärente Spezifikation zu machen :)', 'oder aufrecht darstellen', 'konvertiert Listen gerade jetzt', 'cd3e478e1fb92aef95961d138529f52c: interessante Frage', 'ich habe ehrlich gesagt keine Ahnung', 'Ich bin geneigt, sie geradeaus wie andere Bilder zu halten', 'cd3e478e1fb92aef95961d138529f52c: Ich werde in das schauen müssen', 'cd3e478e1fb92aef95961d138529f52c: aber sie sollten sich wahrscheinlich für die Rotationsrichtung * drehen', 'cd3e478e1fb92aef95961d138529f52c: für vertikal rechts...', 'cd3e478e1fb92aef95961d138529f52c: Ich denke, es macht mehr Sinn, sie text-combine: horizontal (oder was auch immer die letzte Syntax sein wird)', 'ich denke, ein japanischer Autor würde annehmen, dass sie aufrecht', '(Spezifisch nur auf Bildkugeln verweist)', 'OH', 'ja', 'Bilder sollten aufrecht bleiben', 'Wenn wir Bilder brauchen, um manchmal zu drehen, sollten wir entsprechende Syntax zu der image() Notation in css3-images hinzufügen', 'was wir wahrscheinlich tun werden', 'solche Funktionalität wurde von den Bidi Leuten für rtl beantragt', '(technisch würden sich diese eher drehen als drehen)', 'k', 'kühle']",0
"['Hallo', 'Hallo', 'du bist ein Mädchen, ich denke', 'Asl', 'ja', 'ich bin männlich 21 singapore', 'warum du vermutest', 'und du', 'Du fühltest dich einfach wie ein Mädchen', 'dats warum', 'f/16/taiwan', 'Oh~~', 'oh das cool', 'du bist ganz jung', ':)', 'Soso', 'hmm', 'du magst über Sex reden', 'Seien Sie nicht wie Ai sehr', 'haben Sie Instant?', 'ja', 'yahoo?', 'Sie meinen Instant Messenger?', 'ja', 'ja', 'haben Sie', 'ich bin auf yahoo', 'Wollen Sie Cam zu Cam?', 'ok', 'Können Sie mir geben?', 'sage mir ur id', 'ich werde Sie hinzufügen', 'angea91238', 'der Mine', 'ohk', 'ok?', 'ich habe euch hinzugefügt', 'okay', 'lässt in yahoo chatten', 'was machst du?', 'ok', 'nichts wartet auf dich zu sehen', ':)', 'u hinzufügen/', 'ich habe euch hinzugefügt', 'ok', 'ich kann dich nicht online sehen']",0
"['Re', 'reeee', 'nihi|ist, hi :)', 'Yango, hii', ';)', 'Jassine,', 'Yassinework,', 'lange nicht hier sein?', 'rar!', 'lyken, :)', 'wo verstehst du dich auch diese letzten Tage', 'Ich habe die gleichen Probleme wie gestern, aber ich habe alle Lösungen vergessen :(', 'lols', 'Weinberg', 'du hast mir geholfen, richtig? lyken?', 'Qternocq, stellen Sie die gleichen Fragen noch einmal :)', 'und Swente', 'ja...', 'gut...', 'ich habe gerade debian neu installiert', 'und installiert Tomcat4 dort', 'okay schön distro', 'aber ich kann es nicht starten', 'Sie können nicht starten was? debian?', 'nono, tomcat', 'okay', 'Kann ich irgendwo kleben?', '6 Linien', 'haben Sie es über apt-get installiert?', 'Pastebin!', 'ja, ich habe es mit apt-get installiert', 'wo ist das Gefäß?', 'ibot, pastbin', ':)', 'er schläft verdammt Bot', 'wissen Sie nicht, was Sie meinen :S', '<url>', '<url>', 'seht ihr? es läuft nicht...', 'ok Starten von Tomcat 4.1 servlet Engine mit Java von /usr/lib/ coffee: Tomcat4. coffe ist gut, aber nicht als VM warum nicht versuchen sun jdk?', 'gut von mir..', 'aber ich bin so ein Noob...', 'Ich habe die Sun jdk heruntergeladen...', 'aber nicht wissen, was mit dem tar.gz zu tun...', 'niemand ist ein Noob, da es etwas gibt, das Google genannt wird', 'ja...', 'gut..', ""'install sun jdk debian' 'install sun jdk linux' Sachen wie das..."", 'war nicht wirklich produktiv...', 'Leider kann nicht wirklich helfen heute Abend, ich kümmere mich um meine Schwestern Kinder, sie ging ins Krankenhaus, um ein Baby zu haben..', 'eine andere Frage warum verwenden Sie 4.1? haben Sie Anwendungen, die auf', 'was meinst du?', 'lyken, wooow gratuliert Mann jetzt werden Sie Onkel für x Zeit :)', 'um..', 'Ich meine, warum nicht mit einer neuen Version von Tomcat und einer neuen Version von JDK', '16. Mal..', 'wow wirklich?', 'Euer', 'Ich konnte Tomcat5 nicht mit meiner Version von debian installieren...', 'ich bin ein Onkel seit ich 12 war', 'warten lassen Sie mich zählen', 'Ich bin nur 9 mal :)', 'hast du die Chance, sie alle gleichzeitig zu sehen?', 'ich habe nicht einmal einige von ihnen getroffen', 'Ohh', 'Yas: was schlägt ihr vor?', '1) neue jdk 1.5.8', 'ok', '2) Tomcat 5.5.17', 'gut', 'da Tomcat 5.5 nicht mit apt-get funktioniert, weiß ich nicht, wie ich es sonst installieren kann', 'beide Formulare dort Anbieter und nicht von Ihrem Distro-Anbieter', 'und ich kenne nicht den Namen für das jdk-Paket, also kann ich es nicht mit apt-get herunterladen', 'abgesehen von apt-get weiß ich nicht, wie man Pakete installiert...', 'ich habe die neueste jdk von sun', 'vergessen über apt-get', 'ich werde', 'Ich habe Tomcat 4 entfernt', 'heruntergeladen 5.5', 'und ich habe das neue jdk heruntergeladen', 'ich sagte herunterlad jedes Paket von seinem eigenen Anbieter', 'beide gespeichert em auf meinem Server', 'ich habe', 'okay erstellen Sie ein neues System Benutzer Tomcat', 'beide Pakete sind auf dem Server...', 'ok', 'getan', 'Su Tomcat', 'CD ~', 'mkdir www', 'unicorn:/$ cd ~', 'sh: cd: /home/tomcat: Keine solche Datei oder Verzeichnis', 'lols', 'P.M.?', 'viel..', ""lyken, hilf mir Mann :'("", 'im sorry :(', 'ich kann nicht dude im', 'beschäftigt mit Kindern..', 'sagen hellp zu ihnen von mir und Qternocq :)', 'Ich sagte dir, dass ich ein Noob war', 'einige ppl hier sagte mir, um den Server zu installieren', 'niemand kennt Linux...', 'jemand sagte mir, das rpm Paket zu bekommen...', 'gestern', 'und sprach mich durch sie...', 'es funktionierte gut', 'ja, ich bin, aber ich kann keine private msg', 'so registrieren Sie Nick', './msg NickServ registrieren Sie Ihr Passwort', 'Ich mache das:)']",0
"['hey Prinzessin', 'Hallo :)', 'was du machst', 'Nichts, was du machst?', 'Wäscherei', 'dass sux lol', 'ja ich vermisste dich so sehr habe ich dich in ein paar Tagen nicht gehört oder gesehen', 'ich weiß ich aints gesehen u entweder und ich vermisste u', 'ich liebe dich so sehr', 'ich liebe u 2 sehr', 'was du getan hast', 'Nichts wirklich hängen aus wut über Sie?', 'einfach arbeitend', 'alles Neue mit dir', 'Nein u?', 'kein hun wartet nur auf dich zu sehen', 'ja mir 2 ich meine sehen u lol nicht sehen mich', 'lol ich kenne cutie', 'du machst irgendetwas mit Dya', 'heute', 'Einkaufen gehen in ein paar, die es bekämpfen', 'das ist cool, was u geht einkaufen für', 'ich habe 2 bekommen Schuhe und Sachen 4 Schule', 'oh ich c hehe', 'das ist cool', 'wenn du wieder in der Lage sein wirst hun anzurufen', 'ich werde versuchen später verspreche ich meine Väter hier gewesen sein, weil er arbeitete Nächte so hart', 'es ok hun ich verstehe ich weiß u versuchen, so dass keine Notwendigkeit, in Schwierigkeiten zu bekommen hehe', 'du willst das nicht, wenn du kommst lol', 'mmmm ich kann nicht warten', 'ich entweder bin ich so aufgeregt', 'zu mir', 'Brb', 'k', 'k hatte meinen Hund ausgelassen', 'seine ok hun', 'wut du gona tun heute?', 'nur hangout hun nichts mu ch wirklich', 'o kühle', 'yeah hehee', 'wenn wir gehen shoppin 4 Lebensmittel irgendetwas wollen Sie mir 2 erhalten?', 'keine hun es ist bis zu Ihnen ich weiß es wird besonders sein', 'k es wird sein :)', 'hehe ich kann nicht warten', 'ich entweder sein gona so viel Spaß sein und ich liebe dich so sehr', 'ich liebe dich so sehr zu', ':-*', ':-*:x', 'Ihr so ruhig heute', 'ich kno im sorry hun', 'seine ok', 'Ich versuche nur, einige Dinge vor der Schule auch zu bekommen', 'wow wut gehen Sie 4?', 'Informatik', 'o das ist richtig', 'ja ja lol', 'Wann beginnst du die Schule?', 'Montag', 'wow ich beginne heiraten', 'von dieser Woche?', 'Ja', 'werde ich Sie am Freitag sehen können', 'ja, weil ich am Freitag nicht gehe ich habe 2 helfen meinen Vater', 'oh ok gut hehe', 'lol ja ich würde nicht gehen, auch wenn er mich wollte 2', 'lol ur so böse ich mag es', ';)', 'lol ich denke ich bin', 'hehe gut meine böse lil Prinzessin ich muss meine Sachen machen, aber krank wieder auf später k', 'ok ich liebe u :-*', 'ich liebe dich zu jagen', ':-*', 'Ttyl', 'durch', 'Byebye']",1
"['Hallo', 'Hallo', 'Asl', 'wie sind Sie? 18 f Australien', '22 m', 'Delhi', 'hey, wie geht es dir?', 'u r zu sexy meist australisch r sexy', 'wenn ich Recht habe', 'lol, nicht jeder aussie ist', 'Ich sage nicht, dass jeder meist', 'u r sexy', 'kk.', 'lol, du bist seltsam', 'Nein', 'ok was ist u r Name', 'Lizzi', 'du?', 'hi lizzi schön 2 treffen u', 'abhishek', 'gut zu treffen Sie auch', 'u r sucht nach Freund', 'Bujam', 'Ich suche auch eine Zufällige zu sprechen', 'warum', 'Ursache', 'u lki Indien', 'meh, es ist ok']",0
"['Hallo!', 'Hallo', 'u mehr Bilder gefunden', 'oh ich habe vergessen!', 'Ich werde sie 2nite finden', 'können Sie es heute Abend tun', 'ja von Corse ich tut mir leid', 'R u verrückt?', 'Nein', 'ok :)', 'tun Sie es jetzt', 'ok', 'oh wolltest du mich 2 rufen u b4 meine Mutter kommt nach Hause?', 'verlassen Messung meine Zelle ist tot', 'ok was ist das #?', '7077187918', 'klemme beeilen n finde meine Rufkarte.', 'k', 'k, brb meine Mutter ist gerade nach Hause gekommen.', 'ok', 'ich habe einige Bilder gefunden, aber ich habe euer E-Mail vergessen', 'Das ist nicht alles, was ich tun kann.', 'kool ill schicken sie in einer Sekunde', 'k']",1
"['Ich bin auf einer Misson.', 'ist es unmöglich?', 'Nope', 'Ich muss einfach die Bombe auslösen', 'oh nein', 'oh ja', 'ist es in justin beibers house?', 'muhahahahaha.', 'Nein', 'ist in obamas house.', 'aww poop', 'das ist nicht schön', 'es ist', 'er ist schwarz', 'Nichts', 'so ist Schokolade!', 'und Schokolade ist böse', 'macht Sie fett.', 'und ausbrechen', 'Aber', 'Schlagen Sie die Fitness-Studio Fett Arse.', 'Sie wollen nicht, dass Leute das sagen.', 'es gibt nichts anderes als', 'in diesem Gespräch', 'also', 'denken Sie noch einmal.', 'aber trotzdem', 'zurück zur Bombe', 'hahaha ich esse keine Schokolade', 'es ist gepflanzt', 'keine Bombe', 'und bereit zu detinate', 'in', '10', 'Bombe ist schlecht', '9', '8', '7', '6', '5', '4', '3', '2, 2, 3, 4, 5, 6, 7, 8, 9, 10, 10, 11, 12, 13, 14, 15, 16, 17 und 18', 'In: 1', 'BOOM.', 'schauen Sie jetzt auf die TV', 'auf dem Nachrichtenkanal', 'Oh nein!', 'muahahahahahahaha.', 'ich habe die Mission abgeschlossen', 'um alle Niggas zu töten', 'außer rihanna', 'und nicki minaj', 'Ich schaue superbad!', 'oh oh', 'ew i hare rihanna', '**Hate', 'sie überleben', 'du bist dann nicht du eine verdammte Fotze', 'nicki ist cool, obwohl sie wie yo trey war', 'nicki minaj kann jeden Tag auf meinem Gesicht sitzen', 'und so kann Rihanna', 'sagen Sie ein schlechtes Wort über Rihanna und ich werde auch Sie bombardieren.', 'schlecht nur auftreten, wo sonst', 'wie ich jetzt bin']",0
"['Eine bessere Frage könnte sein: ""Warum hat Linux kostenlos einen -v-Schalter zu all diesen Tools hinzugefügt""', 'Warum möchten Sie sehen, was Sie entfernen. Sollten Sie nicht schon wissen, was Sie entfernen?', ""ein Mann Bequemlichkeit ist ein anderer Mann's Bluat"", '* des Mannes', 'Warum möchten Sie sehen, was Sie entfernen. Sollten Sie nicht schon wissen, was Sie entfernen?', '( dieselbe Frage, noch keine gültige Antwort :P)', 'es ist schon zu spät, wenn Sie control-C. Sie sehen, was Sie entfernt haben, nicht, was Sie entfernen werden', 'okay', 'gut, es gibt viele Möglichkeiten zu sehen, was Sie entfernen (find.. ls.. etc)', 'gibt es Pakete von ihnen auf sunfreeware.com und blastwave', 'so dass Sie sogar Ihre farbigen ""ls"" zurück erhalten können', 'cd /grocery\\ store && mehr Lebensmittel', 'Es ist die optimierte Version von libc für Ihren Prozessor, überlagert auf der üblichen libc.so', 'es ist ein Performance Hack... auf x86 gibt es verschiedene Versionen von lics, die mit Opimisations für verschiedene CPUs kompiliert werden, und Solaris loopback-mounts die korrekte auf der oberen Seite von libc', 'Mann, ich kann heute nicht tippen', '""Verschiedene Versionen von libc""', '<url> -> Essen', ':)', '<url>', 'Guten Morgen']",0
"['hey!', 'ich habe unsere E-Mail und vidio', 'das ist cool', 'so was sind Sie bis', 'wie Peeps zahlen Geld an U, um es zu sehen?', 'Nein', 'ich glaube nicht so lol', 'ur vid war heiß', 'also', 'hm?', 'ill email u mehr k', 'ttyl ich muss Hausaufgaben machen ok?', 'rufen Sie mich später, wenn Sie wollen', 'Ttyl', 'fein', 'Kannst du an diesem Wochenende eine Fahrt nach Ann arbor nehmen, damit ich dich schießen kann?', 'ich habe Treffen am Wochenende', 'wie ist es mit nach??', 'oder am nächsten Wochenende?', 'heute Abend?! lol', 'ich bin nicht im 13', 'Also wann?', 'nächstes Wochenende?', 'k u kommen Sie mich zu bekommen?', 'k wann?', 'für wie lange?', 'dunno ich bekomme Treffen wie nächstes Wochenende', 'so nicht am Wochenende?', 'Nein, mein Vater ist zu Hause und hat Treffen', 'ok', 'aber am nächsten Wochenende wird er nicht sein?', 'ich kann versuchen, n pick u auf', 'du willst deine Zahnbürste n Sachen bringen?', 'lol', 'k', 'Idk', 'ich muss diese Hausaufgaben machen, aber ich wollte schnell mit dir reden', 'ttyl online k', 'kann nicht aufhören, über dich zu denken', 'Ich will viel Spaß haben!:-)', 'ok ich muss meine Hausaufgaben machen tut mir leid ich bleibe dich betrügen haha']",1
